Id	latitude	longitude	altitude (m)	distance (km)
3078	25.4839072	51.45325466	10.6	3.078
3079	25.48390761	51.45324472	10.7	3.079
3080	25.48390802	51.45323479	10.8	3.080
3081	25.48390846	51.45322485	10.8	3.081
3082	25.48390932	51.45321495	10.9	3.082
3083	25.48391017	51.45320505	11.0	3.083
3084	25.48391107	51.45319516	11.0	3.084
3085	25.48391235	51.45318531	11.1	3.085
3086	25.48391362	51.45317547	11.2	3.086
3087	25.48391494	51.45316563	11.2	3.087
3088	25.48391662	51.45315586	11.3	3.088
3089	25.48391831	51.45314609	11.4	3.089
3090	25.48392003	51.45313633	11.5	3.090
3091	25.48392211	51.45312665	11.5	3.091
3092	25.4839242	51.45311697	11.6	3.092
3093	25.48392633	51.45310731	11.7	3.093
3094	25.48392886	51.45309776	11.7	3.094
3095	25.48393139	51.45308822	11.8	3.095
3096	25.48393395	51.45307868	11.8	3.096
3097	25.483937	51.45306932	11.9	3.097
3098	25.48394005	51.45305996	12.0	3.098
3099	25.48394312	51.45305061	12.0	3.099
3100	25.48394651	51.45304139	12.0	3.100
3101	25.48394991	51.45303218	12.0	3.101
3102	25.48395333	51.45302297	12.0	3.102
3103	25.48395721	51.453014	12.0	3.103
3104	25.48396109	51.45300502	12.0	3.104
3105	25.48396499	51.45299605	12.1	3.105
3106	25.48396922	51.45298726	12.1	3.106
3107	25.48397345	51.45297848	12.1	3.107
3108	25.48397769	51.4529697	12.1	3.108
3109	25.48398229	51.45296114	12.1	3.109
3110	25.48398689	51.45295259	12.1	3.110
3111	25.4839915	51.45294403	12.1	3.111
3112	25.4839965	51.45293575	12.2	3.112
3113	25.4840015	51.45292747	12.2	3.113
3114	25.4840065	51.45291919	12.2	3.114
3115	25.48401185	51.45291119	12.2	3.115
3116	25.48401721	51.45290318	12.3	3.116
3117	25.48402257	51.45289518	12.3	3.117
3118	25.4840283	51.4528875	12.3	3.118
3119	25.48403404	51.45287982	12.3	3.119
3120	25.48403978	51.45287214	12.4	3.120
3121	25.48404596	51.4528649	12.4	3.121
3122	25.48405217	51.45285768	12.4	3.122
3123	25.48405837	51.45285045	12.5	3.123
3124	25.48406467	51.45284333	12.5	3.124
3125	25.48407098	51.45283622	12.5	3.125
3126	25.48407729	51.4528291	12.6	3.126
3127	25.48408383	51.45282225	12.6	3.127
3128	25.48409042	51.45281545	12.6	3.128
3129	25.484097	51.45280865	12.7	3.129
3130	25.48410373	51.45280202	12.7	3.130
3131	25.4841105	51.45279544	12.7	3.131
3132	25.48411727	51.45278886	12.8	3.132
3133	25.48412418	51.45278246	12.8	3.133
3134	25.48413114	51.45277613	12.8	3.134
3135	25.48413811	51.45276981	12.9	3.135
3136	25.4841452	51.45276366	12.9	3.136
3137	25.48415237	51.45275762	12.9	3.137
3138	25.48415954	51.45275157	12.9	3.138
3139	25.48416679	51.45274566	12.9	3.139
3140	25.48417412	51.45273984	12.9	3.140
3141	25.48418144	51.45273402	12.8	3.141
3142	25.48418887	51.45272838	12.8	3.142
3143	25.48419641	51.45272292	12.8	3.143
3144	25.48420396	51.45271746	12.8	3.144
3145	25.48421153	51.45271205	12.8	3.145
3146	25.48421914	51.4527067	12.8	3.146
3147	25.48422675	51.45270136	12.8	3.147
3148	25.4842344	51.45269606	12.8	3.148
3149	25.4842421	51.45269088	12.8	3.149
3150	25.4842498	51.45268569	12.8	3.150
3151	25.48425752	51.45268054	12.8	3.151
3152	25.48426531	51.4526755	12.8	3.152
3153	25.48427309	51.45267047	12.8	3.153
3154	25.48428088	51.45266543	12.8	3.154
3155	25.48428868	51.45266045	12.8	3.155
3156	25.48429649	51.45265546	12.8	3.156
3157	25.4843043	51.45265047	12.8	3.157
3158	25.48431217	51.45264559	12.8	3.158
3159	25.48432004	51.45264071	12.8	3.159
3160	25.4843279	51.45263584	12.8	3.160
3161	25.48433577	51.45263096	12.8	3.161
3162	25.48434364	51.45262608	12.8	3.162
3163	25.48435151	51.45262121	12.8	3.163
3164	25.48435936	51.45261631	12.8	3.164
3165	25.48436722	51.45261141	12.8	3.165
3166	25.48437507	51.4526065	12.8	3.166
3167	25.48438293	51.45260162	12.9	3.167
3168	25.48439081	51.45259676	12.9	3.168
3169	25.48439868	51.4525919	12.9	3.169
3170	25.48440656	51.45258704	12.9	3.170
3171	25.48441445	51.45258221	12.9	3.171
3172	25.48442234	51.45257738	12.9	3.172
3173	25.48443023	51.45257254	13.0	3.173
3174	25.48443807	51.45256762	13.0	3.174
3175	25.48444592	51.4525627	13.0	3.175
3176	25.48445377	51.45255779	13.0	3.176
3177	25.48446165	51.45255294	13.0	3.177
3178	25.48446953	51.4525481	13.0	3.178
3179	25.48447742	51.45254326	13.0	3.179
3180	25.4844853	51.45253841	13.0	3.180
3181	25.48449317	51.45253354	13.0	3.181
3182	25.48450104	51.45252867	13.0	3.182
3183	25.48450892	51.45252382	13.0	3.183
3184	25.48451683	51.45251902	13.0	3.184
3185	25.48452474	51.45251423	13.0	3.185
3186	25.48453265	51.45250944	13.0	3.186
3187	25.48454055	51.45250463	13.0	3.187
3188	25.48454846	51.45249983	13.0	3.188
3189	25.48455636	51.45249502	13.0	3.189
3190	25.48456426	51.45249022	12.9	3.190
3191	25.48457217	51.45248542	12.9	3.191
3192	25.48458007	51.45248062	12.9	3.192
3193	25.48458798	51.45247582	12.9	3.193
3194	25.48459589	51.45247102	12.8	3.194
3195	25.48460379	51.45246622	12.8	3.195
3196	25.4846117	51.45246142	12.8	3.196
3197	25.48461961	51.45245663	12.7	3.197
3198	25.48462752	51.45245184	12.7	3.198
3199	25.48463543	51.45244704	12.7	3.199
3200	25.48464334	51.45244225	12.6	3.200
3201	25.48465124	51.45243745	12.6	3.201
3202	25.48465915	51.45243265	12.6	3.202
3203	25.48466706	51.45242786	12.5	3.203
3204	25.48467495	51.45242303	12.5	3.204
3205	25.48468285	51.45241821	12.5	3.205
3206	25.48469074	51.45241338	12.4	3.206
3207	25.48469864	51.45240858	12.4	3.207
3208	25.48470656	51.45240379	12.3	3.208
3209	25.48471447	51.452399	12.3	3.209
3210	25.48472238	51.45239421	12.2	3.210
3211	25.48473028	51.45238941	12.2	3.211
3212	25.48473818	51.4523846	12.2	3.212
3213	25.48474608	51.45237979	12.1	3.213
3214	25.48475399	51.452375	12.1	3.214
3215	25.4847619	51.45237021	12.1	3.215
3216	25.48476982	51.45236542	12.0	3.216
3217	25.48477773	51.45236063	12.0	3.217
3218	25.48478564	51.45235584	12.0	3.218
3219	25.48479354	51.45235104	11.9	3.219
3220	25.48480145	51.45234625	11.9	3.220
3221	25.48480937	51.45234146	11.9	3.221
3222	25.48481728	51.45233668	11.8	3.222
3223	25.48482519	51.45233189	11.8	3.223
3224	25.48483311	51.45232711	11.8	3.224
3225	25.48484102	51.45232232	11.7	3.225
3226	25.48484893	51.45231752	11.7	3.226
3227	25.48485683	51.45231273	11.7	3.227
3228	25.48486475	51.45230794	11.6	3.228
3229	25.48487267	51.45230317	11.6	3.229
3230	25.48488059	51.4522984	11.5	3.230
3231	25.48488851	51.45229364	11.5	3.231
3232	25.48489643	51.45228886	11.5	3.232
3233	25.48490435	51.45228408	11.4	3.233
3234	25.48491226	51.4522793	11.4	3.234
3235	25.48492018	51.45227452	11.4	3.235
3236	25.4849281	51.45226976	11.3	3.236
3237	25.48493603	51.452265	11.3	3.237
3238	25.48494396	51.45226024	11.3	3.238
3239	25.48495188	51.45225548	11.2	3.239
3240	25.4849598	51.45225071	11.2	3.240
3241	25.48496772	51.45224594	11.2	3.241
3242	25.48497564	51.45224117	11.1	3.242
3243	25.48498356	51.4522364	11.1	3.243
3244	25.48499148	51.45223162	11.1	3.244
3245	25.4849994	51.45222684	11.0	3.245
3246	25.48500731	51.45222206	11.0	3.246
3247	25.48501523	51.45221729	11.0	3.247
3248	25.48502315	51.45221251	11.0	3.248
3249	25.48503107	51.45220774	11.0	3.249
3250	25.48503899	51.45220296	11.1	3.250
3251	25.48504691	51.45219819	11.1	3.251
3252	25.48505483	51.45219342	11.1	3.252
3253	25.48506275	51.45218864	11.1	3.253
3254	25.48507066	51.45218387	11.1	3.254
3255	25.48507858	51.45217909	11.1	3.255
3256	25.4850865	51.45217431	11.1	3.256
3257	25.48509441	51.45216953	11.1	3.257
3258	25.48510233	51.45216476	11.1	3.258
3259	25.48511024	51.45215996	11.1	3.259
3260	25.48511814	51.45215515	11.1	3.260
3261	25.48512605	51.45215035	11.1	3.261
3262	25.48513395	51.45214555	11.1	3.262
3263	25.48514187	51.45214077	11.1	3.263
3264	25.48514978	51.45213599	11.1	3.264
3265	25.4851577	51.45213121	11.1	3.265
3266	25.48516562	51.45212643	11.1	3.266
3267	25.48517352	51.45212163	11.1	3.267
3268	25.48518142	51.45211682	11.1	3.268
3269	25.48518933	51.45211202	11.1	3.269
3270	25.48519723	51.45210721	11.1	3.270
3271	25.48520513	51.4521024	11.1	3.271
3272	25.48521303	51.45209759	11.1	3.272
3273	25.48522093	51.45209278	11.1	3.273
3274	25.48522883	51.45208796	11.1	3.274
3275	25.48523673	51.45208315	11.1	3.275
3276	25.48524462	51.45207833	11.1	3.276
3277	25.48525252	51.45207351	11.0	3.277
3278	25.48526042	51.45206869	11.0	3.278
3279	25.48526834	51.45206392	11.0	3.279
3280	25.48527626	51.45205915	11.0	3.280
3281	25.48528418	51.45205437	11.0	3.281
3282	25.4852921	51.4520496	11.0	3.282
3283	25.4853	51.4520448	11.0	3.283
3284	25.48530791	51.45204	11.0	3.284
3285	25.48531581	51.4520352	11.0	3.285
3286	25.48532372	51.45203039	10.9	3.286
3287	25.48533162	51.45202559	10.9	3.287
3288	25.48533952	51.45202078	10.9	3.288
3289	25.48534743	51.45201598	10.9	3.289
3290	25.48535533	51.45201118	10.9	3.290
3291	25.48536323	51.45200636	10.9	3.291
3292	25.48537112	51.45200153	10.9	3.292
3293	25.48537901	51.45199671	10.9	3.293
3294	25.48538691	51.45199189	10.9	3.294
3295	25.4853948	51.45198705	10.9	3.295
3296	25.48540268	51.45198221	10.9	3.296
3297	25.48541057	51.45197737	10.9	3.297
3298	25.48541845	51.45197253	10.9	3.298
3299	25.48542634	51.4519677	11.0	3.299
3300	25.48543423	51.45196287	11.0	3.300
3301	25.48544213	51.45195804	11.0	3.301
3302	25.48545002	51.45195321	11.0	3.302
3303	25.48545791	51.45194838	11.0	3.303
3304	25.4854658	51.45194355	11.0	3.304
3305	25.48547369	51.45193872	11.1	3.305
3306	25.48548158	51.45193389	11.1	3.306
3307	25.48548947	51.45192906	11.1	3.307
3308	25.48549736	51.45192423	11.1	3.308
3309	25.48550525	51.45191939	11.2	3.309
3310	25.48551314	51.45191456	11.2	3.310
3311	25.48552103	51.45190973	11.2	3.311
3312	25.48552892	51.4519049	11.3	3.312
3313	25.48553682	51.45190008	11.3	3.313
3314	25.48554471	51.45189525	11.4	3.314
3315	25.4855526	51.45189042	11.4	3.315
3316	25.48556049	51.45188559	11.5	3.316
3317	25.48556837	51.45188075	11.5	3.317
3318	25.48557626	51.4518759	11.6	3.318
3319	25.48558414	51.45187106	11.7	3.319
3320	25.48559203	51.45186623	11.8	3.320
3321	25.48559992	51.4518614	11.8	3.321
3322	25.48560781	51.45185657	11.9	3.322
3323	25.48561571	51.45185174	12.0	3.323
3324	25.4856236	51.45184692	12.0	3.324
3325	25.4856315	51.4518421	12.1	3.325
3326	25.4856394	51.45183729	12.1	3.326
3327	25.4856473	51.45183248	12.2	3.327
3328	25.48565519	51.45182766	12.3	3.328
3329	25.48566309	51.45182283	12.3	3.329
3330	25.48567097	51.451818	12.4	3.330
3331	25.48567886	51.45181316	12.4	3.331
3332	25.48568675	51.45180833	12.5	3.332
3333	25.48569465	51.4518035	12.5	3.333
3334	25.48570254	51.45179869	12.5	3.334
3335	25.48571044	51.45179388	12.6	3.335
3336	25.48571834	51.45178906	12.6	3.336
3337	25.48572624	51.45178425	12.7	3.337
3338	25.48573415	51.45177945	12.7	3.338
3339	25.48574206	51.45177465	12.7	3.339
3340	25.48574996	51.45176986	12.8	3.340
3341	25.48575787	51.45176506	12.8	3.341
3342	25.48576578	51.45176027	12.8	3.342
3343	25.4857737	51.45175549	12.9	3.343
3344	25.48578161	51.45175071	12.9	3.344
3345	25.48578953	51.45174593	12.9	3.345
3346	25.48579745	51.45174115	12.9	3.346
3347	25.48580537	51.45173638	12.9	3.347
3348	25.48581329	51.45173161	13.0	3.348
3349	25.48582121	51.45172684	13.0	3.349
3350	25.48582913	51.45172207	13.0	3.350
3351	25.48583706	51.45171732	13.0	3.351
3352	25.48584499	51.45171257	13.0	3.352
3353	25.48585292	51.45170781	13.1	3.353
3354	25.48586085	51.45170306	13.1	3.354
3355	25.48586877	51.4516983	13.1	3.355
3356	25.4858767	51.45169354	13.2	3.356
3357	25.48588462	51.45168877	13.2	3.357
3358	25.48589254	51.45168401	13.2	3.358
3359	25.48590047	51.45167924	13.2	3.359
3360	25.48590839	51.45167448	13.3	3.360
3361	25.48591632	51.45166973	13.3	3.361
3362	25.48592425	51.45166497	13.4	3.362
3363	25.48593218	51.45166022	13.4	3.363
3364	25.48594011	51.45165546	13.4	3.364
3365	25.48594804	51.45165071	13.5	3.365
3366	25.48595596	51.45164595	13.5	3.366
3367	25.48596389	51.4516412	13.6	3.367
3368	25.48597182	51.45163645	13.6	3.368
3369	25.48597976	51.45163172	13.6	3.369
3370	25.4859877	51.45162699	13.7	3.370
3371	25.48599565	51.45162226	13.7	3.371
3372	25.48600359	51.45161753	13.7	3.372
3373	25.48601152	51.4516128	13.8	3.373
3374	25.48601945	51.45160804	13.8	3.374
3375	25.48602738	51.45160329	13.8	3.375
3376	25.48603531	51.45159854	13.9	3.376
3377	25.48604324	51.45159379	13.9	3.377
3378	25.48605119	51.45158906	13.9	3.378
3379	25.48605913	51.45158435	13.9	3.379
3380	25.48606708	51.45157963	13.9	3.380
3381	25.48607503	51.45157491	14.0	3.381
3382	25.48608297	51.45157019	14.0	3.382
3383	25.4860909	51.45156544	14.0	3.383
3384	25.48609884	51.4515607	14.0	3.384
3385	25.48610677	51.45155595	14.0	3.385
3386	25.4861147	51.45155121	14.0	3.386
3387	25.48612263	51.45154646	13.9	3.387
3388	25.48613056	51.4515417	13.9	3.388
3389	25.48613849	51.45153695	13.9	3.389
3390	25.48614642	51.45153219	13.8	3.390
3391	25.48615435	51.45152744	13.8	3.391
3392	25.48616228	51.45152268	13.7	3.392
3393	25.4861702	51.45151792	13.7	3.393
3394	25.48617813	51.45151317	13.7	3.394
3395	25.48618606	51.45150841	13.6	3.395
3396	25.48619398	51.45150365	13.6	3.396
3397	25.4862019	51.45149887	13.5	3.397
3398	25.48620981	51.45149409	13.5	3.398
3399	25.48621773	51.45148931	13.5	3.399
3400	25.48622564	51.45148453	13.4	3.400
3401	25.48623356	51.45147974	13.4	3.401
3402	25.48624147	51.45147495	13.4	3.402
3403	25.48624938	51.45147016	13.4	3.403
3404	25.48625729	51.45146538	13.3	3.404
3405	25.48626521	51.45146059	13.3	3.405
3406	25.48627312	51.4514558	13.3	3.406
3407	25.48628103	51.45145102	13.3	3.407
3408	25.48628895	51.45144623	13.2	3.408
3409	25.48629686	51.45144145	13.2	3.409
3410	25.48630477	51.45143665	13.2	3.410
3411	25.48631267	51.45143185	13.2	3.411
3412	25.48632058	51.45142705	13.1	3.412
3413	25.48632848	51.45142225	13.1	3.413
3414	25.48633639	51.45141745	13.1	3.414
3415	25.4863443	51.45141266	13.1	3.415
3416	25.48635221	51.45140788	13.1	3.416
3417	25.48636013	51.45140309	13.1	3.417
3418	25.48636804	51.45139831	13.0	3.418
3419	25.48637596	51.45139352	13.0	3.419
3420	25.48638386	51.45138873	13.0	3.420
3421	25.48639177	51.45138393	13.0	3.421
3422	25.48639968	51.45137914	13.0	3.422
3423	25.48640759	51.45137434	13.0	3.423
3424	25.4864155	51.45136955	13.0	3.424
3425	25.48642341	51.45136475	13.0	3.425
3426	25.48643132	51.45135996	13.0	3.426
3427	25.48643923	51.45135517	12.9	3.427
3428	25.48644713	51.45135037	12.9	3.428
3429	25.48645505	51.4513456	12.9	3.429
3430	25.48646297	51.45134083	12.9	3.430
3431	25.4864709	51.45133606	12.9	3.431
3432	25.48647882	51.45133129	12.9	3.432
3433	25.48648674	51.45132652	12.9	3.433
3434	25.48649465	51.45132172	12.9	3.434
3435	25.48650255	51.45131692	12.8	3.435
3436	25.48651046	51.45131212	12.8	3.436
3437	25.48651836	51.45130732	12.8	3.437
3438	25.48652627	51.45130253	12.8	3.438
3439	25.48653419	51.45129776	12.8	3.439
3440	25.48654211	51.45129299	12.8	3.440
3441	25.48655003	51.45128822	12.8	3.441
3442	25.48655795	51.45128345	12.8	3.442
3443	25.48656588	51.45127868	12.8	3.443
3444	25.4865738	51.45127392	12.7	3.444
3445	25.48658172	51.45126915	12.7	3.445
3446	25.48658965	51.45126439	12.7	3.446
3447	25.48659757	51.45125962	12.7	3.447
3448	25.4866055	51.45125486	12.7	3.448
3449	25.48661342	51.4512501	12.7	3.449
3450	25.48662135	51.45124534	12.7	3.450
3451	25.48662927	51.45124058	12.7	3.451
3452	25.4866372	51.45123582	12.7	3.452
3453	25.48664511	51.45123104	12.7	3.453
3454	25.48665303	51.45122626	12.6	3.454
3455	25.48666095	51.45122148	12.6	3.455
3456	25.48666886	51.4512167	12.6	3.456
3457	25.48667678	51.45121192	12.6	3.457
3458	25.48668471	51.45120717	12.7	3.458
3459	25.48669264	51.45120242	12.7	3.459
3460	25.48670057	51.45119768	12.7	3.460
3461	25.4867085	51.45119293	12.7	3.461
3462	25.48671643	51.45118817	12.7	3.462
3463	25.48672436	51.45118341	12.7	3.463
3464	25.48673228	51.45117865	12.8	3.464
3465	25.48674021	51.45117389	12.8	3.465
3466	25.48674813	51.45116913	12.8	3.466
3467	25.48675606	51.45116437	12.8	3.467
3468	25.48676399	51.45115962	12.8	3.468
3469	25.48677192	51.45115487	12.8	3.469
3470	25.48677985	51.45115011	12.9	3.470
3471	25.48678778	51.45114536	12.9	3.471
3472	25.4867957	51.45114058	12.9	3.472
3473	25.48680361	51.4511358	12.9	3.473
3474	25.48681153	51.45113102	12.9	3.474
3475	25.48681944	51.45112623	12.9	3.475
3476	25.48682736	51.45112146	13.0	3.476
3477	25.4868353	51.45111673	13.0	3.477
3478	25.48684324	51.45111201	13.0	3.478
3479	25.48685119	51.45110728	13.0	3.479
3480	25.48685913	51.45110255	13.0	3.480
3481	25.48686707	51.45109782	13.1	3.481
3482	25.486875	51.45109307	13.1	3.482
3483	25.48688293	51.45108833	13.1	3.483
3484	25.48689087	51.45108359	13.1	3.484
3485	25.4868988	51.45107884	13.1	3.485
3486	25.48690674	51.4510741	13.2	3.486
3487	25.48691467	51.45106935	13.2	3.487
3488	25.4869226	51.4510646	13.2	3.488
3489	25.48693053	51.45105985	13.2	3.489
3490	25.48693846	51.4510551	13.2	3.490
3491	25.48694637	51.45105031	13.2	3.491
3492	25.48695428	51.45104552	13.1	3.492
3493	25.48696219	51.45104072	13.1	3.493
3494	25.4869701	51.45103593	13.1	3.494
3495	25.48697801	51.45103114	13.0	3.495
3496	25.48698594	51.45102638	13.0	3.496
3497	25.48699386	51.45102163	13.0	3.497
3498	25.48700179	51.45101687	12.9	3.498
3499	25.48700972	51.45101211	12.9	3.499
3500	25.48701764	51.45100734	12.8	3.500
3501	25.48702556	51.45100256	12.8	3.501
3502	25.48703347	51.45099778	12.8	3.502
3503	25.48704139	51.450993	12.7	3.503
3504	25.4870493	51.45098822	12.7	3.504
3505	25.48705722	51.45098344	12.6	3.505
3506	25.48706512	51.45097864	12.6	3.506
3507	25.48707303	51.45097384	12.6	3.507
3508	25.48708094	51.45096905	12.5	3.508
3509	25.48708885	51.45096425	12.5	3.509
3510	25.48709676	51.45095947	12.4	3.510
3511	25.48710468	51.45095469	12.4	3.511
3512	25.4871126	51.45094991	12.4	3.512
3513	25.48712051	51.45094513	12.3	3.513
3514	25.48712842	51.45094035	12.3	3.514
3515	25.48713632	51.45093553	12.3	3.515
3516	25.48714422	51.45093072	12.2	3.516
3517	25.48715212	51.4509259	12.2	3.517
3518	25.48716002	51.45092109	12.1	3.518
3519	25.48716793	51.4509163	12.1	3.519
3520	25.48717585	51.45091153	12.1	3.520
3521	25.48718378	51.45090677	12.0	3.521
3522	25.4871917	51.45090201	12.0	3.522
3523	25.48719963	51.45089724	11.9	3.523
3524	25.48720755	51.45089247	11.9	3.524
3525	25.48721546	51.45088769	11.9	3.525
3526	25.48722338	51.45088291	11.8	3.526
3527	25.4872313	51.45087813	11.8	3.527
3528	25.48723921	51.45087335	11.7	3.528
3529	25.48724713	51.45086857	11.7	3.529
3530	25.48725504	51.45086379	11.7	3.530
3531	25.48726296	51.45085901	11.6	3.531
3532	25.48727088	51.45085423	11.6	3.532
3533	25.48727879	51.45084945	11.5	3.533
3534	25.48728669	51.45084465	11.5	3.534
3535	25.4872946	51.45083985	11.4	3.535
3536	25.48730251	51.45083506	11.4	3.536
3537	25.48731042	51.45083026	11.4	3.537
3538	25.48731833	51.45082547	11.3	3.538
3539	25.48732624	51.45082069	11.3	3.539
3540	25.48733416	51.4508159	11.2	3.540
3541	25.48734207	51.45081112	11.1	3.541
3542	25.48734998	51.45080633	11.1	3.542
3543	25.4873579	51.45080155	11.0	3.543
3544	25.48736581	51.45079677	11.0	3.544
3545	25.48737373	51.45079199	10.9	3.545
3546	25.48738164	51.45078721	10.9	3.546
3547	25.48738956	51.45078243	10.8	3.547
3548	25.48739748	51.45077766	10.7	3.548
3549	25.4874054	51.45077289	10.7	3.549
3550	25.48741332	51.45076812	10.6	3.550
3551	25.48742124	51.45076334	10.6	3.551
3552	25.48742917	51.45075858	10.5	3.552
3553	25.48743709	51.45075381	10.5	3.553
3554	25.48744501	51.45074904	10.4	3.554
3555	25.48745293	51.45074427	10.3	3.555
3556	25.48746083	51.45073946	10.3	3.556
3557	25.48746873	51.45073465	10.2	3.557
3558	25.48747663	51.45072984	10.2	3.558
3559	25.48748454	51.45072503	10.1	3.559
3560	25.48749245	51.45072026	10.1	3.560
3561	25.48750038	51.45071549	10.0	3.561
3562	25.4875083	51.45071072	10.0	3.562
3563	25.48751622	51.45070596	10.0	3.563
3564	25.48752414	51.45070118	10.0	3.564
3565	25.48753205	51.45069638	9.9	3.565
3566	25.48753996	51.45069159	9.9	3.566
3567	25.48754787	51.4506868	9.9	3.567
3568	25.48755578	51.45068201	9.9	3.568
3569	25.48756368	51.45067721	9.9	3.569
3570	25.48757159	51.45067242	9.9	3.570
3571	25.4875795	51.45066762	9.9	3.571
3572	25.48758741	51.45066284	9.9	3.572
3573	25.48759534	51.45065807	9.9	3.573
3574	25.48760326	51.45065331	9.9	3.574
3575	25.48761118	51.45064854	9.9	3.575
3576	25.48761911	51.45064377	9.9	3.576
3577	25.48762702	51.45063898	9.9	3.577
3578	25.48763493	51.45063419	9.9	3.578
3579	25.48764284	51.45062941	9.9	3.579
3580	25.48765075	51.45062462	9.9	3.580
3581	25.48765868	51.45061985	9.9	3.581
3582	25.4876666	51.45061509	9.9	3.582
3583	25.48767452	51.45061032	9.9	3.583
3584	25.48768244	51.45060555	9.9	3.584
3585	25.48769036	51.45060078	9.9	3.585
3586	25.48769828	51.450596	9.9	3.586
3587	25.48770619	51.45059122	9.9	3.587
3588	25.48771411	51.45058645	9.9	3.588
3589	25.48772205	51.45058171	9.9	3.589
3590	25.48772999	51.45057697	9.9	3.590
3591	25.48773792	51.45057223	9.9	3.591
3592	25.48774586	51.45056749	10.0	3.592
3593	25.48775379	51.45056275	10.0	3.593
3594	25.48776172	51.450558	10.0	3.594
3595	25.48776966	51.45055325	10.0	3.595
3596	25.48777758	51.45054849	10.0	3.596
3597	25.4877855	51.45054372	10.0	3.597
3598	25.48779343	51.45053896	10.1	3.598
3599	25.48780135	51.45053419	10.1	3.599
3600	25.4878093	51.45052948	10.1	3.600
3601	25.48781726	51.45052479	10.1	3.601
3602	25.48782522	51.45052009	10.1	3.602
3603	25.48783317	51.45051538	10.1	3.603
3604	25.48784108	51.45051059	10.2	3.604
3605	25.48784899	51.4505058	10.2	3.605
3606	25.48785689	51.450501	10.2	3.606
3607	25.48786483	51.45049626	10.2	3.607
3608	25.48787277	51.45049154	10.2	3.608
3609	25.48788072	51.45048682	10.2	3.609
3610	25.48788866	51.4504821	10.3	3.610
3611	25.48789658	51.45047731	10.3	3.611
3612	25.48790449	51.45047253	10.3	3.612
3613	25.48791241	51.45046775	10.3	3.613
3614	25.48792034	51.450463	10.3	3.614
3615	25.48792828	51.45045826	10.4	3.615
3616	25.48793621	51.45045352	10.4	3.616
3617	25.48794415	51.45044878	10.4	3.617
3618	25.48795208	51.45044403	10.4	3.618
3619	25.48796001	51.45043928	10.4	3.619
3620	25.48796793	51.45043452	10.4	3.620
3621	25.48797587	51.45042979	10.5	3.621
3622	25.48798381	51.45042505	10.5	3.622
3623	25.48799175	51.45042032	10.5	3.623
3624	25.4879997	51.4504156	10.5	3.624
3625	25.48800764	51.45041088	10.5	3.625
3626	25.48801559	51.45040616	10.5	3.626
3627	25.48802353	51.45040144	10.6	3.627
3628	25.48803148	51.45039672	10.6	3.628
3629	25.48803943	51.450392	10.6	3.629
3630	25.48804738	51.45038729	10.6	3.630
3631	25.48805533	51.45038259	10.6	3.631
3632	25.48806329	51.4503779	10.7	3.632
3633	25.48807124	51.4503732	10.7	3.633
3634	25.4880792	51.4503685	10.7	3.634
3635	25.48808716	51.4503638	10.7	3.635
3636	25.48809511	51.4503591	10.7	3.636
3637	25.48810305	51.45035437	10.8	3.637
3638	25.48811099	51.45034964	10.8	3.638
3639	25.48811894	51.45034493	10.8	3.639
3640	25.48812689	51.45034022	10.8	3.640
3641	25.48813484	51.4503355	10.9	3.641
3642	25.48814276	51.45033073	10.9	3.642
3643	25.48815067	51.45032594	10.9	3.643
3644	25.48815859	51.45032117	10.9	3.644
3645	25.48816654	51.45031646	10.9	3.645
3646	25.48817449	51.45031175	10.9	3.646
3647	25.48818242	51.45030699	10.9	3.647
3648	25.48819032	51.45030218	11.0	3.648
3649	25.48819822	51.45029738	11.0	3.649
3650	25.48820615	51.45029261	11.0	3.650
3651	25.48821407	51.45028785	11.0	3.651
3652	25.48822201	51.45028312	11.0	3.652
3653	25.48822996	51.45027841	11.0	3.653
3654	25.48823791	51.4502737	11.0	3.654
3655	25.48824587	51.45026901	11.1	3.655
3656	25.48825383	51.45026431	11.1	3.656
3657	25.48826175	51.45025954	11.1	3.657
3658	25.48826967	51.45025477	11.2	3.658
3659	25.48827763	51.45025007	11.2	3.659
3660	25.48828559	51.45024538	11.2	3.660
3661	25.48829351	51.45024062	11.3	3.661
3662	25.48830144	51.45023586	11.3	3.662
3663	25.48830936	51.45023109	11.3	3.663
3664	25.4883173	51.45022636	11.4	3.664
3665	25.48832525	51.45022165	11.4	3.665
3666	25.48833317	51.45021687	11.4	3.666
3667	25.48834111	51.45021214	11.5	3.667
3668	25.4883491	51.45020752	11.5	3.668
3669	25.48835701	51.45020273	11.5	3.669
3670	25.48836494	51.45019798	11.5	3.670
3671	25.48837288	51.45019325	11.6	3.671
3672	25.48838083	51.45018854	11.6	3.672
3673	25.48838881	51.45018388	11.6	3.673
3674	25.48839686	51.45017938	11.6	3.674
3675	25.48840494	51.45017496	11.6	3.675
3676	25.48841238	51.4501714	11.7	3.676
